user_id,pct_bills,pct_food_&_drink,pct_shopping,pct_transport,competitor_txn_count,spend_velocity_index
112,0.05062396743121233,0.0632474685436374,0.8289609765992461,0.057167587425904165,0,19.206342732995708
113,0.20770706506140574,0.22744624972755306,0.3198235622894605,0.2450231229215806,0,0.4819031253356245
114,0.299218195969904,0.24010896826083197,0.2397319034852547,0.22094093228400932,0,1.0110085087255838
115,0.033534178245833345,0.01909611565048256,0.9204247556346918,0.02694495046899223,0,0.7597934987837861
116,0.20386938746266517,0.30889050094708415,0.23716174765020126,0.25007836394004934,0,0.983296056991385
117,0.2651469353096994,0.22615646949154106,0.2277416541297867,0.28095494106897284,0,0.9962339063894798
118,0.49715057973172694,0.05696534391771982,0.3879558778286998,0.05792819852185345,45,5.667102299699935
119,0.8517909015298512,0.006180709652654854,0.1357761309698496,0.006252257847644522,0,0.8295914636623379
120,0.22487945930391698,0.23803073583047335,0.2543683573946834,0.28272144747092637,0,0.8869378558191006
121,0.9120604904773993,0.008423943079716183,0.07198960828713974,0.0075259581557447644,0,1.495099312828691
122,0.059559397085053055,0.0580688880401304,0.8029451166484206,0.07942659822639582,0,12.08747647036226
123,0.26993355799427005,0.2100898516243292,0.22498224515582826,0.2949943452255726,0,1.4159666984178036
124,0.9271180090936361,0.0032295952285899096,0.06682660942465785,0.002825786253116169,0,0.8321622945649036
125,0.08497986795424126,0.10337358287394748,0.7283819560478079,0.08326459312400343,33,4.763829235789465
126,0.05370286748894719,0.0599595227834952,0.8131030470258634,0.0732345627016941,0,1.1235908442212168
127,0.28986132346554505,0.2085234607856552,0.208142710111905,0.29347250563689475,0,1.514953330370182
128,0.19744708884033396,0.293095468328502,0.2571085718038037,0.2523488710273603,0,1.0393687223385366
129,0.43151933613587745,0.02086558118561531,0.49520224406049335,0.05241283861801396,21,0.6038625721381488
130,0.2491911181486064,0.22369837580906446,0.33584774469862855,0.19126276134370065,0,0.7226204751457012
131,0.06430480110585005,0.07649259102821225,0.7925386283706358,0.06666397949530178,0,1.1880393178266482
132,0.49566960137231814,0.003960986267053161,0.4928823636578067,0.007487048702821918,0,0.8191577460859862
133,0.22628241939831473,0.2899629269359835,0.197588883549951,0.2861657701157508,0,1.8377977528089886
134,0.2897005988023952,0.22283211355067642,0.324517631403859,0.16294965624306942,0,0.7875069678984818
135,0.1409561491842231,0.19060792755932984,0.30238680484523633,0.36604911841121074,26,2.069532834571996
136,0.43016976933888373,0.16727047821108385,0.17149843557918037,0.231061316870852,0,0.5464363604641019
137,0.2912491143741437,0.1860999142341276,0.21932005586209136,0.30333091552963737,0,1.4762396374898772
138,0.7654291688017588,0.0036513948575397025,0.2117379416877203,0.0191814946529812,0,1.5496979798087027
139,0.3406115167660453,0.2652232189416462,0.20982696395715492,0.1843383003351535,0,1.1836625155727574
140,0.06502796134063564,0.06499549534280036,0.8019736462036984,0.06800289711286565,0,1.4026735447778211
141,0.013398953211452184,0.0041086674749552625,0.979293111258284,0.0031992680553084678,0,1.0133015619134664
142,0.0634193323188451,0.059474777922273576,0.7971015901431309,0.08000429961575042,0,0.9839677448564771
143,0.14804839475064138,0.09607248845321582,0.696390502892455,0.059488613903687815,25,1.0100658690573705
144,0.15166001575811677,0.0699423155587285,0.6385048848988584,0.13989278378429623,51,0.8737405612056997
145,0.2229764428492468,0.317836128427401,0.21674677637148512,0.242440652351867,0,1.0068359779591498
146,0.46482571469340084,0.0031627166007524334,0.526658718971411,0.005352849734435768,0,0.0034132128858396613
147,0.3746136869775111,0.21678511256543978,0.21328495091138747,0.19531624954566176,0,0.9869743411864577
148,0.2316975379705128,0.2332682296835592,0.18978243207122233,0.34525180027470564,0,1.0464442025797187
149,0.2437594928044311,0.22175746150615774,0.3073587387450721,0.2271243069443391,0,0.6346266218109821
150,0.010021491665281726,0.002901001072335092,0.9826404176021043,0.00443708966027887,0,293.9226030951956
151,0.5237866869260808,0.03413316146570274,0.4236211553830587,0.018458996225157846,34,0.496990040456464
152,0.814105984089605,0.045888398973734035,0.08935445609386505,0.05065116084279603,39,20.36406243257472
153,0.08283803197230952,0.06898955653464289,0.7524139889791712,0.09575842251387645,0,8.8281065199258
154,0.3224904552671986,0.030667584562713398,0.3043272022189675,0.3425147579511205,26,0.9694185138013335
155,0.01505158236995895,0.003346175650225327,0.9778270082938738,0.003775233685942001,0,1.0602590464604256
156,0.09835615186531552,0.14302317646036639,0.4963579363796963,0.26226273529462185,44,0.975449257389199
157,0.25297992948471154,0.27135974954914793,0.2865380134141152,0.18912230755202528,0,0.7822971375793487
158,0.013106832716354289,0.004940446874582606,0.9767984870718488,0.005154233337214348,0,0.5102407525250053
159,0.33222773935251093,0.14343267630291318,0.2487844736031658,0.27555511074141004,28,1.5222248233397744
160,0.07463790899708139,0.06830994579742042,0.7840943111214398,0.07295783408405843,0,1.1001401525049292
161,0.3338151763689906,0.5008017572042572,0.055709597291583465,0.1096734691351688,29,2.366873752588574
162,0.9147219169037882,0.004992943226016155,0.07344493423730662,0.0068402056328888475,0,1.3142928077613536
163,0.05607093811198601,0.061678585965588804,0.807855878057483,0.0743945978649422,0,13.262853087808134
164,0.4210063339343688,0.002988901784860478,0.5624490978448068,0.01355566643596388,0,0.9183323438221518
165,0.388850273831782,0.004463131400960274,0.59873057361973,0.007956021147527612,0,263.64294946532107
166,0.1850925013346474,0.31464826906492543,0.20579621986776722,0.2944630097326599,0,0.9677480853659864
167,0.22715377796096167,0.26994242142683295,0.3025957436980687,0.2003080569141367,0,1.0153752742087119
168,0.5742572298300578,0.003252272993515564,0.41489668869023616,0.0075938084861906004,0,1.0938229701523043
169,0.33314000055237936,0.1892260527607284,0.28786401269622747,0.1897699339906648,0,0.8962410922309835
170,0.6357330213561126,0.0018955978820062592,0.3520816138897785,0.010289766872102651,0,0.6309667991890683
171,0.029620458632856783,0.008264929035790874,0.9529774579852317,0.009137154346120606,0,0.9588576650673978
172,0.020072172159661675,0.009011067331238635,0.9660269637759068,0.004889796733192902,0,176.31324749440756
173,0.9223016982996881,0.006320492365178135,0.06649216220162357,0.0048856471335101265,0,1.0548248038023655
174,0.8729975097801511,0.006722089570911301,0.11342920774230739,0.0068511929066302065,0,0.008217880349323515
175,0.016051450621562595,0.006052069062999841,0.9741093372033406,0.003787143112096911,0,0.006312908036259453
176,0.02142229951590845,0.006907215431463969,0.9633840008291134,0.008286484223514173,0,1.4466667883278281
177,0.1556476345349257,0.25840864132502894,0.3579805464586047,0.22796317768144073,37,1.0211111046715922
178,0.005619112600581443,0.0019516610637143421,0.9903373306896448,0.002091895646059466,0,0.9846876450033616
179,0.06769305476101725,0.052140423121801116,0.8005310102888187,0.07963551182836279,25,1.066747923013356
180,0.9233136424501759,0.0028678301033321398,0.07036698037106348,0.003451547075428538,0,1.0153690428142197
181,0.015311165823588558,0.005254063407078903,0.9755694489422753,0.0038653218270573476,0,0.00398497039279666
182,0.2305143700221737,0.2602773214844805,0.23239506088120124,0.2768132476121445,0,1.9249032570138664
183,0.8979310922971223,0.003996809334679042,0.09351263282174092,0.0045594655464578325,0,1.3012884722400584
184,0.26449606445576396,0.2984515558637969,0.24163882341363752,0.19541355626680162,0,1.2309208546494133
185,0.5912208003163298,0.022366723238009114,0.32896211161477823,0.05745036483088301,20,0.060608995263092665
186,0.2368671208969989,0.09704542916000379,0.440410428540256,0.22567702140274132,23,0.5992994339570212
187,0.00844424352369183,0.0028552606329760016,0.9853666688255825,0.0033338270177495893,0,1.2404235668498589
188,0.30184799960749004,0.2936877446940739,0.1929723680253387,0.21149188767309735,28,1.9699610799873568
189,0.4630529752427297,0.06434295111834389,0.41741797187325147,0.05518610176567487,31,0.8635870042165024
190,0.05124085537591777,0.052553521112366226,0.8344015212133636,0.06180410229835236,0,1.2211281668791956
191,0.89260878215088,0.006613109498087454,0.09337310189672805,0.007405006454304408,0,0.7704360423249942
192,0.025405904074834902,0.03207797147692613,0.9052676003528074,0.03724852409543151,0,0.9940848810940384
193,0.2543541314010236,0.2678248646294262,0.19981389639572755,0.27800710757382274,0,0.8541775560307278
194,0.46299745248469776,0.0030492443924328813,0.5266319323766968,0.0073213707461725185,0,0.003154010495293132
195,0.25823908882149604,0.254357073202558,0.2390958119203045,0.24830802605564145,0,1.0346248856358646
196,0.013600890146577884,0.006301528976511109,0.9751478511991147,0.004949729677796332,0,1.093544679372377
197,0.31029708358677205,0.19593150750712296,0.24736090213528827,0.24641050677081666,0,1.1835031432907002
198,0.661993819073817,0.005402056215854113,0.3229200981971837,0.009684026513145113,0,0.005737148114132377
199,0.26421345669152096,0.19511538691276317,0.19406963830456905,0.3466015180911469,41,1.2552697416354603
200,0.011603353952522601,0.003604070446979197,0.9816896304950948,0.0031029451054033017,0,1.2163704418113346
201,0.2933685338739427,0.20114159424383918,0.30963874441250266,0.1958511274697153,0,0.6402065891499488
202,0.9099669065203344,0.005508625844847765,0.07979291846732653,0.004731549167491368,0,162.1695144666584
203,0.016222604026641493,0.006621688420254591,0.9710752222199187,0.006080485333185109,0,165.3155692489158
204,0.22084660945604614,0.43807932702205615,0.12212006970152409,0.21895399382037342,33,1.217564862468705
205,0.22734032803108256,0.2684904047815844,0.22858154951672488,0.27558771767060825,0,1.3474259171648533
206,0.010916934780024324,0.006549988825862203,0.9763511144059096,0.006181961988203987,0,0.011759737432490387
207,0.37142678298884585,0.05068866321443359,0.5421313017248677,0.03575325207185282,37,0.04690224657031939
208,0.9597228822335022,0.0029177059038410697,0.03514967148626025,0.002209740376396527,0,1.441356287021545
209,0.4398640962626004,0.04617361901435146,0.4654295674222839,0.048532717300764215,41,9.85519903097709
210,0.08880728148519751,0.09398441203996483,0.7624723628223332,0.05473594365250443,36,10.64325918877495
211,0.017662298467730313,0.00898140255919103,0.9656876359930505,0.007668662980028126,0,124.31059077199968
212,0.20944253096794502,0.3043446245832742,0.1916800282756805,0.2945328161731002,0,0.8307173120504484
213,0.24270420749029759,0.28379945737026435,0.2770981283949998,0.19639820674443828,0,0.8634373951514112
214,0.30091020682073616,0.0015872906574744933,0.689634738685387,0.007867763836402279,0,445.7169898604634
215,0.6603997655902438,0.06402737680487586,0.24762590047066518,0.02794695713421513,28,0.9994662442078595
216,0.9341980048556107,0.0028273265819293873,0.06032414400494772,0.002650524557512076,0,0.8380002093291002
217,0.23653033878330162,0.3102183277431769,0.090479711236899,0.36277162223662257,30,1.636984956931819
218,0.022425183217065287,0.013224817184227517,0.9542110119496925,0.010138987649014702,0,0.8348693823459451
219,0.2602075718105873,0.21544730895999895,0.19063059265759635,0.33371452657181755,0,1.404965142240921
220,0.31136509075888036,0.20224281598006386,0.2725305830847523,0.2138615101763035,0,0.899260493698573
221,0.35330543348103843,0.15180953943969316,0.25092391667730385,0.24396111040196453,0,1.1055432885028316
222,0.03254585664742807,0.012527620490451663,0.9415363914212161,0.013390131440903993,0,0.9510780242792264
223,0.013398083061344983,0.003690831549058594,0.9782552630655454,0.004655822324050962,0,0.0047335346396755905
224,0.2847389133419915,0.31027657144648096,0.2092689338512559,0.19571558136027156,0,1.017458633153165
225,0.020273564377833602,0.007361452322382828,0.9663286030621397,0.0060363802376436375,0,1.7094066243530694
226,0.022395673655931814,0.006387529084187355,0.9655054842754525,0.005711312984428342,0,0.8162242795601102
227,0.23831218372907745,0.23506889840404827,0.21487738419618527,0.311741533670689,0,0.7187775437105011
228,0.046667448529455285,0.05599260227669269,0.8125755496252738,0.08476439956857813,47,1.3269264062989439
229,0.018870717084660604,0.0041380319251088735,0.9724657322346715,0.0045255187555589505,0,1.0016021017610843
230,0.6145690234907792,0.004830833676791813,0.3727071419686853,0.007893000863743543,0,0.8999648712507278
231,0.2033025778822352,0.05496552045617457,0.4948058504771905,0.2469260511843996,32,1.264726915832848
232,0.22059552372543678,0.22442257764882348,0.3981826417175135,0.15679925690822621,0,0.5228093599685034
233,0.009482773455236865,0.0048261307598007445,0.9816201012339567,0.004070994551005767,0,1.1138141323081001
234,0.9217899249229777,0.004957238314280524,0.06920605820081509,0.004046778561926792,0,1.186812834224599
235,0.25024783012305457,0.25156151155773043,0.30225701135049843,0.19593364696871643,0,0.9292619895120859
236,0.9206011344903525,0.005599713350827359,0.06834172341370381,0.005457428745116231,0,224.69754762155458
237,0.04999154310144621,0.01940770577673228,0.8513068505316589,0.07929390059016254,20,0.4233545077689303
238,0.24957732738629176,0.25348162355888276,0.2253248068520501,0.27161624220277536,0,2.234713515891345
239,0.8927522476084941,0.006537547941135156,0.09532753208194177,0.005382672368428826,0,110.91802112734051
240,0.2507629716579591,0.29625654141075775,0.2142196175859678,0.2387608693453154,50,0.9027600421362139
241,0.23774017123385732,0.3151118174269106,0.16760301234143687,0.2795449989977951,0,1.0396437294659495
242,0.2127051235255958,0.25438890825753646,0.286789518451774,0.24611644976509375,26,1.877918196681766
243,0.3026358505921436,0.19368187458029626,0.25362223773798037,0.2500600370895798,0,0.7423648033452109
244,0.6494151313118973,0.004394509361672472,0.3353685522859789,0.010821807040451395,0,1.1293833694253361
245,0.2528452708045525,0.254166243606666,0.23321938917315105,0.25976909641563056,0,0.9136265898903021
246,0.17384589017759983,0.25731430069937294,0.23059069856759676,0.3382491105554305,0,1.4452724634958407
247,0.28362836527145374,0.27168099215141994,0.2683938412590194,0.1762968013181069,0,0.9078462638148128
248,0.020494453742920207,0.006141669971725085,0.9660214875750092,0.00734238871034553,0,127.14443591634436
249,0.23290842657308933,0.21742700074706134,0.25200725839211396,0.29765731428773545,0,0.8902382369002306
250,0.2777411624374148,0.2704999686668727,0.17169905503609792,0.28005981385961465,0,1.082169481684241
251,0.39574523144074947,0.05786551467908797,0.2788513912414665,0.267537862638696,19,0.4851393358811249
252,0.2818530084782582,0.2607040290768965,0.21084504730466908,0.24659791514017604,0,1.3982097548758046
253,0.3484545872493085,0.29591582945818234,0.19267979570354404,0.1629497875889652,0,0.9403201664719625
254,0.062295128928712855,0.060909353773417406,0.8042332984104467,0.07256221888742306,0,0.8714641439840515
255,0.25504826058842284,0.17793718771141442,0.36448527067434355,0.20252928102581916,46,0.894323919313195
256,0.02135139807565749,0.5061505546927701,0.27161471309921426,0.20088333413235823,18,0.5214650881379735
257,0.02164721783801102,0.00429779542108422,0.9666888080513517,0.00736617868955293,0,1.1942505484486738
258,0.2521931711554457,0.2835367727501813,0.19277984700044662,0.2714902090939263,0,0.7082289724612845
259,0.2784626415381898,0.22606883198304142,0.23646446347976988,0.259004062998999,0,1.104891841953004
260,0.2287791596775249,0.27168477635122773,0.2348114568494341,0.26472460712181306,0,0.9521273496970638
261,0.20471230815557132,0.24372684387045723,0.2801501089357036,0.2714107390382679,33,1.9740606502878457
262,0.4321020109359767,0.004236900532616208,0.5531380711843701,0.01052301734703687,0,234.23408779037916
263,0.06424157120504997,0.05577480112630864,0.7996477105299981,0.08033591713864326,0,15.50178099750023
264,0.7351992333508202,0.08119531677786715,0.1272937817147867,0.056311668156525864,47,1.1664030623088175
265,0.23687828924654677,0.21116775194915535,0.22751453798188495,0.32443942082241295,0,1.358077044700846
266,0.25163604926490013,0.2225745297079867,0.27296946468929817,0.25281995633781496,0,1.060632175368736
267,0.015094692745341127,0.0053231641416181495,0.9748409345378948,0.004741208575145943,0,0.7692988055454733
268,0.8912271250851818,0.0067735963230901195,0.0639662828905651,0.03803299570116302,20,0.813626973663722
269,0.01985153722646302,0.008488384616156608,0.964459227710175,0.007200850447205272,0,1.0451815251232977
270,0.03964348454623961,0.027003385206509436,0.86896350330398,0.064389626943271,0,0.4135991371525001
271,0.6051164434981477,0.0014070090103785325,0.38684688789772753,0.006629659593746203,0,1.3287798359256096
272,0.2141560585658002,0.3005545197181894,0.17600960556603093,0.3092798161499795,34,0.8917150782435755
273,0.34145310673500584,0.20575667655786348,0.25763870155561547,0.19515151515151513,0,0.8890892064240347
274,0.040897929711904035,0.03319774534456697,0.8628381410219151,0.06306618392161381,0,1.173720870396236
275,0.05981055421801488,0.059049875557011335,0.8041650463465659,0.07697452387840781,0,1.0743321891699917
276,0.31069537700489286,0.0018199374623569546,0.6817368643200666,0.005747821212683484,0,1.1728355690889638
277,0.46021507445494847,0.00441002091173352,0.5261129702324797,0.009261934400838152,0,1.133147058421343
278,0.19803550598513212,0.19848053699173648,0.3077849255468064,0.2956990314763251,35,0.4130865531160717
279,0.013668935624174641,0.0034882739500236293,0.9794245219138062,0.003418268511995639,0,0.0025881124735008336
280,0.2987471794112266,0.2630548609961579,0.22258997569284114,0.21560798389977434,0,1.144113902071999
281,0.24097606898648072,0.25623655374517856,0.25074295630206966,0.2520444209662711,0,0.9163685633424715
282,0.23319549393044797,0.2393556363171301,0.23918244892304089,0.28826642082938114,0,1.1040444305101447
283,0.43427281973875675,0.004295222542468819,0.552526601070332,0.008905356648442248,0,1.035391264907553
284,0.4009640242302666,0.05172831823249876,0.5139228192672514,0.03338483826998337,30,0.768435912861529
